shelter_name,shelter_location,is_indoor,capacity,nearest_aqi_station,nearest_aqi_county,nearest_aqi,nearest_aqi_level,distance_to_station_m,risk_label,disaster_types,shelter_lat,shelter_lon
豐德公園,桃園市八德區,True,168,桃園,桃園市,42,良好,7838.2337497345325,Safe,震災,24.9267,121.2876
貿七公園,桃園市平鎮區,True,42,桃園,桃園市,42,良好,9602.337150073385,Safe,"水災,震災",24.9269,121.2516
龍友里集會所,桃園市八德區,True,40,桃園,桃園市,42,良好,9176.182527485556,Safe,"水災,震災",24.9271,121.2582
中園國小,新北市三峽區,True,926,桃園,桃園市,42,良好,9186.204267377705,Safe,"水災,震災,土石流,海嘯",24.9278,121.3672
青埔社區老人會館,新竹縣新豐鄉,True,45,新竹,新竹市,38,良好,13512.924906248554,Safe,"水災,震災,土石流,海嘯",24.928,121.0133
獅子林社區活動中心,桃園市平鎮區,True,94,桃園,桃園市,42,良好,11361.50818222354,Safe,"水災,震災",24.9281,121.2256
中興社區活動中心,桃園市大溪區,True,50,桃園,桃園市,42,良好,7226.558660284279,Safe,"水災,震災,土石流",24.928766,121.317064
瑞原社區活動中心,桃園市楊梅區,True,100,新竹,新竹市,38,良好,19463.484041429525,Safe,"震災,土石流",24.929769,121.112014
介壽國小,新北市三峽區,True,289,土城,新北市,36,良好,9437.823300920967,Safe,"水災,震災,土石流,海嘯",24.9298,121.3785
瑞祥里集會所,桃園市八德區,True,128,桃園,桃園市,42,良好,7165.196301950769,Safe,"水災,震災",24.9303,121.2988
安溪國小,新北市三峽區,True,435,桃園,桃園市,42,良好,9324.815899400779,Safe,"水災,震災,土石流,海嘯",24.9304,121.3729
青少年活動中心,桃園市八德區,True,175,桃園,桃園市,42,良好,7204.909026930936,Safe,水災,24.9308,121.2945
陽光活力園區,桃園市八德區,True,251,桃園,桃園市,42,良好,7204.909026930936,Safe,震災,24.9308,121.2945
興豐公園三,桃園市八德區,True,200,桃園,桃園市,42,良好,7319.891007860394,Safe,震災,24.9311,121.2893
大明活動中心,桃園市八德區,True,67,桃園,桃園市,42,良好,7461.0438822584,Safe,水災,24.9316,121.2838
竹霄活動中心,桃園市八德區,True,125,桃園,桃園市,42,良好,7461.0438822584,Safe,"水災,震災",24.9316,121.2838
龍安公園,桃園市中壢區,True,208,桃園,桃園市,42,良好,8797.269974927633,Safe,震災,24.931644,121.257829
振興公園,桃園市中壢區,True,225,桃園,桃園市,42,良好,10665.380658632313,Safe,震災,24.931646,121.231332
副食品公園,桃園市中壢區,True,950,桃園,桃園市,42,良好,8796.075658242704,Safe,震災,24.931675,121.257805
富岡社區活動中心,桃園市楊梅區,True,100,新竹,新竹市,38,良好,17050.915630108004,Safe,"水災,震災,土石流,海嘯",24.93201,121.075161
興豐公園一,桃園市八德區,True,72,桃園,桃園市,42,良好,7240.4975085786455,Safe,震災,24.9321,121.2885
建德公園,桃園市八德區,True,148,桃園,桃園市,42,良好,7820.182108726131,Safe,震災,24.9327,121.2733
龍岡萬坪公園,桃園市中壢區,True,3443,桃園,桃園市,42,良好,9142.263399345864,Safe,震災,24.93283,121.251014
高山社區活動中心,桃園市楊梅區,True,100,桃園,桃園市,42,良好,17060.080312862057,Safe,"水災,震災,土石流",24.932923,121.156662
成福國小,新北市三峽區,True,261,土城,新北市,36,良好,7193.124207465857,Safe,"水災,震災,土石流,海嘯",24.9332,121.4057
藝文廣場,桃園市八德區,True,47,桃園,桃園市,42,良好,6805.9732598292285,Safe,震災,24.9334,121.2999
里昂社區公園,桃園市八德區,True,32,桃園,桃園市,42,良好,7862.753785301739,Safe,震災,24.9339,121.2703
龍岡森林公園,桃園市中壢區,True,2500,桃園,桃園市,42,良好,10161.082141529234,Safe,震災,24.933902,121.235785
三峽國小,新北市三峽區,True,581,桃園,桃園市,42,良好,8769.319289717994,Safe,"水災,震災,土石流,海嘯",24.9345,121.3697
長青市民活動中心,新北市三峽區,True,166,桃園,桃園市,42,良好,8566.87955863291,Safe,"水災,震災,土石流,海嘯",24.93479,121.367
楓樹腳休閒公園,桃園市八德區,True,468,桃園,桃園市,42,良好,6720.0340740763795,Safe,震災,24.9348,121.2967
南亞公園,桃園市中壢區,True,856,桃園,桃園市,42,良好,8887.886374995303,Safe,震災,24.934965,121.25218
溪濱公園,桃園市八德區,True,43,桃園,桃園市,42,良好,7136.409061969554,Safe,震災,24.9353,121.2825
瑞泰社區公園,桃園市八德區,True,20,桃園,桃園市,42,良好,6599.765842550911,Safe,震災,24.9356,121.2982
新勢公園,桃園市平鎮區,True,1260,桃園,桃園市,42,良好,12961.909064020103,Safe,"水災,震災",24.9357,121.2005
龍和公園,桃園市中壢區,True,203,桃園,桃園市,42,良好,9003.518666358385,Safe,震災,24.93578,121.249574
北勢國小,桃園市平鎮區,True,70,桃園,桃園市,42,良好,10978.962688350526,Safe,"水災,震災",24.9358,121.2238
合興里-合興社區活動中心,宜蘭縣頭城鎮,True,44,基隆,基隆市,35,良好,24951.65531468119,Safe,"水災,震災,海嘯",24.9359,121.8859
瑞安公園,桃園市八德區,True,49,桃園,桃園市,42,良好,6579.473552459957,Safe,震災,24.9361,121.2967
新北市坪林區公所,新北市坪林區,True,50,汐止,新北市,31,良好,16138.035388169088,Safe,"水災,震災,土石流,海嘯",24.93614,121.711784
新北市坪林區坪林國民小學,新北市坪林區,True,314,汐止,新北市,31,良好,16088.072658777759,Safe,"水災,震災,土石流,海嘯",24.936238,121.71088
豐野社區活動中心,桃園市楊梅區,True,100,新竹,新竹市,38,良好,18023.92598207064,Safe,"水災,震災,土石流",24.936444,121.084322
上田社區活動中心,桃園市楊梅區,True,50,桃園,桃園市,42,良好,19792.151730506193,Safe,"水災,震災,土石流,海嘯",24.937104,121.125912
北興社區活動中心,桃園市平鎮區,True,51,桃園,桃園市,42,良好,10786.938346459361,Safe,"水災,震災",24.9375,121.2248
中壢區台貿社區活動中心,桃園市中壢區,True,125,桃園,桃園市,42,良好,8419.099715075352,Safe,"水災,震災,土石流",24.937684,121.255788
高榮社區活動中心,桃園市楊梅區,True,50,桃園,桃園市,42,良好,16000.280687099996,Safe,"水災,震災,土石流",24.937725,121.16583
龍德公園,桃園市中壢區,True,206,桃園,桃園市,42,良好,9718.483363896348,Safe,震災,24.937741,121.237951
直潭國小,新北市新店區,True,1600,新店,新北市,35,良好,4431.905710470766,Safe,,24.9378,121.5313
新北市立坪林國民中學,新北市坪林區,True,1144,汐止,新北市,31,良好,15999.49015804851,Safe,"水災,震災,土石流,海嘯",24.938007,121.712825
員本社區活動中心,桃園市楊梅區,True,100,新竹,新竹市,38,良好,19685.08740678417,Safe,"水災,震災,土石流",24.938356,121.106168
興豐公園二,桃園市八德區,True,107,桃園,桃園市,42,良好,6127.705605175341,Safe,震災,24.9386,121.3083
三峽國中,新北市三峽區,True,1149,桃園,桃園市,42,良好,8364.926138332825,Safe,"水災,震災,土石流,海嘯",24.9391,121.3693
鶯歌高職,新北市鶯歌區,True,1513,桃園,桃園市,42,良好,6464.120012314554,Safe,"水災,震災,土石流,海嘯",24.9393,121.335
伯公岡公園,桃園市楊梅區,True,2000,新竹,新竹市,38,良好,18300.81080405534,Safe,震災,24.939416,121.084716
中壢區龍興社區活動中心,桃園市中壢區,True,60,桃園,桃園市,42,良好,9970.832109385286,Safe,"水災,震災,土石流",24.939461,121.23325
黎明公園,桃園市中壢區,True,188,桃園,桃園市,42,良好,8223.685159283106,Safe,震災,24.939842,121.256073
平鎮高中,桃園市平鎮區,True,182,桃園,桃園市,42,良好,11131.9240846129,Safe,"水災,震災",24.9399,121.2189
廣仁里里民集會所,桃園市平鎮區,True,104,桃園,桃園市,42,良好,12252.653197325108,Safe,水災,24.94,121.2059
新富公園,桃園市平鎮區,True,255,桃園,桃園市,42,良好,11330.990711230852,Safe,"水災,震災",24.94,121.2165
廣仁公園,桃園市平鎮區,True,269,桃園,桃園市,42,良好,12197.79175939487,Safe,"水災,震災",24.9402,121.2064
仁福公園,桃園市中壢區,True,213,桃園,桃園市,42,良好,8330.7523287833,Safe,震災,24.940545,121.253749
大溪里-大溪社區活動中心,宜蘭縣頭城鎮,True,62,基隆,基隆市,35,良好,24891.35953536956,Safe,"水災,震災,土石流",24.9406,121.8932
龍埔國小,新北市三峽區,True,855,土城,新北市,36,良好,8790.326208923905,Safe,"水災,震災,土石流,海嘯",24.940679,121.377883
二橋國小,新北市鶯歌區,True,1284,桃園,桃園市,42,良好,6398.962108980829,Safe,"水災,震災,土石流,海嘯",24.9409,121.3376
兒四十公園,桃園市中壢區,True,198,桃園,桃園市,42,良好,10091.775684420643,Safe,震災,24.941319,121.230266
宋屋國小,桃園市平鎮區,True,42,桃園,桃園市,42,良好,12124.580434902788,Safe,"水災,震災",24.9419,121.2062
後寮公園,桃園市中壢區,True,59,桃園,桃園市,42,良好,8685.160701788402,Safe,震災,24.942039,121.247381
瑞泰里集會所,桃園市八德區,True,70,桃園,桃園市,42,良好,5882.27248500497,Safe,"水災,震災",24.9422,121.2983
八德埤塘生態公園,桃園市八德區,True,613,桃園,桃園市,42,良好,5705.021131561348,Safe,震災,24.9423,121.3112
583綠地,桃園市八德區,True,17,桃園,桃園市,42,良好,5802.755686402949,Safe,震災,24.9426,121.2999
龜山里-龜山社區活動中心,宜蘭縣頭城鎮,True,28,基隆,基隆市,35,良好,25094.1716332374,Safe,"水災,震災,土石流",24.9426,121.9002
大信里集會所,桃園市八德區,True,75,桃園,桃園市,42,良好,5729.709352587424,Safe,"水災,震災",24.9431,121.3008
大竹里集會所,桃園市八德區,True,95,桃園,桃園市,42,良好,5624.031921256703,Safe,"水災,震災",24.9431,121.3152
中壢區新振社區活動中心,桃園市中壢區,True,20,桃園,桃園市,42,良好,10026.491301264314,Safe,"水災,震災,土石流",24.943244,121.229589
新北市立尖山國民中學,新北市鶯歌區,True,622,桃園,桃園市,42,良好,6324.030483186346,Safe,"水災,震災,土石流,海嘯",24.9437,121.3422
北勢社區活動中心,桃園市平鎮區,True,99,桃園,桃園市,42,良好,10844.59482952398,Safe,"水災,震災,土石流",24.9438,121.2196
平鎮區幼兒園本園,桃園市平鎮區,True,100,桃園,桃園市,42,良好,10844.59482952398,Safe,"水災,震災,土石流",24.9438,121.2196
中壢區後寮里集會所,桃園市中壢區,True,50,桃園,桃園市,42,良好,8617.903040566433,Safe,"水災,震災,土石流",24.944478,121.245972
瑞泰鄰里公園,桃園市八德區,True,31,桃園,桃園市,42,良好,5688.003571286033,Safe,震災,24.9446,121.2959
新興公園,桃園市中壢區,True,904,桃園,桃園市,42,良好,10248.328528223774,Safe,震災,24.945306,121.225507
桃園市南區老人文康活動中心,桃園市中壢區,True,100,桃園,桃園市,42,良好,10208.827583477536,Safe,"水災,震災,土石流",24.945355,121.225934
平興暨宋屋里里民集會所,桃園市平鎮區,True,92,桃園,桃園市,42,良好,12125.340237897623,Safe,"水災,震災,土石流",24.9454,121.2042
建國公園,桃園市八德區,True,41,桃園,桃園市,42,良好,5855.683132324965,Safe,震災,24.9454,121.2887
仁德公園,桃園市八德區,True,75,桃園,桃園市,42,良好,5855.683132324965,Safe,震災,24.9454,121.2887
福興活動中心,桃園市八德區,True,62,桃園,桃園市,42,良好,6056.634649098757,Safe,水災,24.9456,121.2837
大竹埤塘公園,桃園市八德區,True,152,桃園,桃園市,42,良好,5354.121222878021,Safe,震災,24.9456,121.3163
平鎮國中,桃園市平鎮區,True,496,桃園,桃園市,42,良好,11054.755016661207,Safe,"水災,震災",24.9457,121.216
福興社區公園,桃園市八德區,True,37,桃園,桃園市,42,良好,6070.861143790711,Safe,震災,24.9457,121.2832
宋屋公園,桃園市平鎮區,True,168,桃園,桃園市,42,良好,11994.921226093467,Safe,"水災,震災",24.9464,121.2051
華勛公園,桃園市中壢區,True,981,桃園,桃園市,42,良好,7278.4348209739765,Safe,震災,24.94666,121.261776
廣興活動中心,桃園市八德區,True,120,桃園,桃園市,42,良好,5944.240469432288,Safe,"水災,震災",24.9468,121.2836
客家文化廣場,桃園市八德區,True,40,桃園,桃園市,42,良好,5264.084223140436,Safe,震災,24.9471,121.3023
義民公園,桃園市平鎮區,True,125,桃園,桃園市,42,良好,11774.024200935182,Safe,"水災,震災",24.9474,121.207
大興活動中心,桃園市八德區,True,140,桃園,桃園市,42,良好,5296.756928081374,Safe,水災,24.9474,121.2993
大昌鄰里公園,桃園市八德區,True,46,桃園,桃園市,42,良好,5350.1699112051465,Safe,震災,24.9475,121.2969
中壢區仁祥、華勛里集會所,桃園市中壢區,True,50,桃園,桃園市,42,良好,7193.074948849632,Safe,"水災,震災,土石流",24.948055,121.261425
平鎮區幼兒園義民分班,桃園市平鎮區,True,207,桃園,桃園市,42,良好,12022.630830466715,Safe,"水災,震災,土石流",24.9485,121.2037
普慶公園,桃園市中壢區,True,191,桃園,桃園市,42,良好,8294.9576389494,Safe,震災,24.948548,121.246511
北大高中,新北市三峽區,True,1122,桃園,桃園市,42,良好,8164.25354742973,Safe,"水災,震災,土石流,海嘯",24.948608,121.376106
仁祥公園,桃園市中壢區,True,208,桃園,桃園市,42,良好,7192.971355228932,Safe,震災,24.948742,121.260686
桃子腳國民中小學,新北市樹林區,True,3155,土城,新北市,36,良好,7869.656350125271,Safe,"震災,土石流,海嘯",24.94923,121.382973
平興國中,桃園市平鎮區,True,21,桃園,桃園市,42,良好,11728.738611667519,Safe,"水災,震災",24.9497,121.2063
義興里里民集會所,桃園市平鎮區,True,99,桃園,桃園市,42,良好,11463.584871720219,Safe,"水災,震災,土石流",24.9497,121.2092
南靖里活動中心,新北市鶯歌區,True,56,桃園,桃園市,42,良好,6325.342320182286,Safe,"水災,土石流,海嘯",24.950284,121.352776
中壢區東興社區活動中心,桃園市中壢區,True,100,桃園,桃園市,42,良好,9988.999550036915,Safe,"震災,土石流",24.950351,121.225243
義興公園,桃園市平鎮區,True,108,桃園,桃園市,42,良好,11394.056334967034,Safe,"水災,震災",24.9504,121.2096
鶯歌國中,新北市鶯歌區,True,1093,桃園,桃園市,42,良好,5825.752802645657,Safe,"水災,震災,土石流,海嘯",24.9504,121.3448
新勢國小,桃園市平鎮區,True,140,桃園,桃園市,42,良好,10735.335533461797,Safe,"水災,震災",24.9505,121.2168
瑞聯社區公園,桃園市八德區,True,108,桃園,桃園市,42,良好,4822.018300273882,Safe,震災,24.9508,121.3198
莒光環保公園,桃園市中壢區,True,2032,桃園,桃園市,42,良好,9023.051421318578,Safe,震災,24.951014,121.235903
新昇倉庫,新北市坪林區,True,10,汐止,新北市,31,良好,15377.824501876898,Safe,"水災,震災,土石流,海嘯",24.951077,121.725304
鶯歌國小,新北市鶯歌區,True,1501,桃園,桃園市,42,良好,5810.961723647826,Safe,"水災,震災,土石流,海嘯",24.9512,121.3458
雙峰國小,新北市新店區,True,255,新店,新北市,35,良好,4758.182333329754,Safe,"水災,土石流",24.9515,121.5755
復興親子公園,桃園市平鎮區,True,305,桃園,桃園市,42,良好,11237.400365649597,Safe,"水災,震災",24.952,121.2105
景文科技大學,新北市新店區,True,1855,新店,新北市,35,良好,4013.320943484907,Safe,"水災,震災,土石流",24.952,121.5093
雙城國小,新北市新店區,True,399,土城,新北市,36,良好,4862.0864763384625,Safe,"水災,震災",24.9521,121.4865
華愛公園,桃園市中壢區,True,181,桃園,桃園市,42,良好,6978.636182444956,Safe,震災,24.952552,121.259728
祖田市民活動中心,新北市土城區,True,50,土城,新北市,36,良好,5209.706286492881,Safe,"水災,土石流",24.952776,121.411937
德和公園,桃園市中壢區,True,201,桃園,桃園市,42,良好,6750.204800584879,Safe,震災,24.952781,121.262532
新榮國小,桃園市平鎮區,True,196,桃園,桃園市,42,良好,10477.941570841807,Safe,"水災,震災",24.9528,121.2184
新店國小,新北市新店區,True,1795,新店,新北市,35,良好,2715.4811652625413,Safe,"水災,震災,土石流",24.9529,121.5402
文化國小,桃園市平鎮區,True,35,桃園,桃園市,42,良好,11855.51987960397,Safe,"水災,震災,土石流",24.9531,121.2033
麗盛公園,桃園市八德區,True,51,桃園,桃園市,42,良好,4800.700323995158,Safe,震災,24.9531,121.2956
青潭國小,新北市新店區,True,203,新店,新北市,35,良好,3055.719847814122,Safe,"水災,震災",24.9531,121.5523
文昌休閒公園,桃園市八德區,True,51,桃園,桃園市,42,良好,4812.162120944093,Safe,震災,24.9533,121.2947
雲海國小,新北市石碇區,True,299,新店,新北市,35,良好,10349.767981098432,Safe,"水災,震災,土石流,海嘯",24.9533,121.637
仁德公園,桃園市中壢區,True,205,桃園,桃園市,42,良好,6426.230249357572,Safe,震災,24.95342,121.266276
中壢區仁美社區活動中心,桃園市中壢區,True,55,桃園,桃園市,42,良好,7131.963259301145,Safe,"水災,土石流",24.953425,121.256945
達觀國民中小學,新北市新店區,True,407,新店,新北市,35,良好,4626.605210398688,Safe,"水災,土石流",24.95362,121.49998
雙城活動中心,新北市新店區,True,132,新店,新北市,35,良好,5150.314367906114,Safe,"水災,土石流",24.9538,121.4937
舊社公園,桃園市中壢區,True,574,桃園,桃園市,42,良好,10653.540408721594,Safe,震災,24.953848,121.215935
中壢區舊明里集會所,桃園市中壢區,True,50,桃園,桃園市,42,良好,10622.613364938577,Safe,"震災,土石流",24.953916,121.216238
復旦暨復興里里民集會所,桃園市平鎮區,True,84,桃園,桃園市,42,良好,11632.899981103663,Safe,"水災,震災",24.9544,121.2051
和盛公園,桃園市八德區,True,75,桃園,桃園市,42,良好,4626.779120295823,Safe,震災,24.9545,121.2964
復旦國小,桃園市平鎮區,True,140,桃園,桃園市,42,良好,11368.283274422838,Safe,"水災,震災",24.9547,121.2078
柑園國中,新北市樹林區,True,1238,土城,新北市,36,良好,7495.478579634472,Safe,"水災,震災,土石流",24.95474,121.384115
同和公園,桃園市八德區,True,48,桃園,桃園市,42,良好,4642.201677151472,Safe,震災,24.9548,121.2951
建國國小,新北市鶯歌區,True,376,桃園,桃園市,42,良好,5492.498402120735,Safe,"水災,震災,土石流,海嘯",24.955,121.3461
大安里集會所,桃園市八德區,True,190,桃園,桃園市,42,良好,10590.497757982277,Safe,"水災,震災",24.9551,121.216
高雄市立立德國民中學,高雄市左營區,True,100,桃園,桃園市,42,良好,8339.19448294105,Safe,"水災,震災,土石流,海嘯",24.955186,121.241045
高連社區活動中心,桃園市平鎮區,True,356,桃園,桃園市,42,良好,13074.6861740123,Safe,"水災,震災,土石流",24.9552,121.1895
樹梅嶺倉庫,新北市坪林區,True,10,汐止,新北市,31,良好,13563.219214177017,Safe,"水災,震災,土石流,海嘯",24.955382,121.696956
昌福國小,新北市鶯歌區,True,1391,桃園,桃園市,42,良好,5031.480241568957,Safe,"水災,震災,土石流,海嘯",24.9556,121.3392
平鎮區婦幼活動中心,桃園市平鎮區,True,202,桃園,桃園市,42,良好,11266.131242615153,Safe,"水災,震災,土石流",24.9558,121.2084
北鶯里活動中心,新北市鶯歌區,True,37,桃園,桃園市,42,良好,5984.841732502619,Safe,"水災,震災,土石流,海嘯",24.955861,121.354434
大和公園,桃園市八德區,True,32,桃園,桃園市,42,良好,4459.80788119321,Safe,震災,24.9559,121.297
頂埔國小,新北市土城區,True,873,土城,新北市,36,良好,4775.764541390268,Safe,"水災,震災,土石流,海嘯",24.95623,121.414403
柑園國小,新北市樹林區,True,467,土城,新北市,36,良好,6941.006636118567,Safe,"震災,土石流,海嘯",24.956328,121.389362
廣達公園,桃園市平鎮區,True,195,桃園,桃園市,42,良好,11316.406341187734,Safe,"水災,震災",24.9564,121.2076
中央公園,桃園市中壢區,True,600,桃園,桃園市,42,良好,9539.130011033627,Safe,震災,24.956471,121.226786
公七公園,桃園市中壢區,True,1294,桃園,桃園市,42,良好,9549.520429503387,Safe,震災,24.956529,121.226641
大忠里集會所,桃園市八德區,True,105,桃園,桃園市,42,良好,4404.990239718485,Safe,"水災,震災",24.9567,121.2962
大慶 大華里集會所,桃園市八德區,True,105,桃園,桃園市,42,良好,4404.990239718485,Safe,"水災,震災",24.9567,121.2962
大成活動中心,桃園市八德區,True,105,桃園,桃園市,42,良好,4404.990239718485,Safe,"水災,震災",24.9567,121.2962
文山國中,新北市新店區,True,703,新店,新北市,35,良好,2286.439995071233,Safe,"水災,震災,土石流",24.9567,121.5392
能仁家商,新北市新店區,True,1373,新店,新北市,35,良好,2275.108244777677,Safe,"水災,震災",24.9569,121.5404
西鶯里活動中心,新北市鶯歌區,True,207,桃園,桃園市,42,良好,5820.681770665248,Safe,"水災,震災,土石流,海嘯",24.9572,121.3536
福僑公園大成社區公園,桃園市八德區,True,40,桃園,桃園市,42,良好,4388.988826901249,Safe,震災,24.9573,121.295
瑞發公園,桃園市八德區,True,117,桃園,桃園市,42,良好,4221.534139187543,Safe,震災,24.9576,121.2988
大安活動中心,桃園市八德區,True,147,桃園,桃園市,42,良好,4081.4499405619486,Safe,"水災,震災",24.9576,121.3042
文中廣明活動中心,新北市新店區,True,45,新店,新北市,35,良好,2181.260977398771,Safe,"水災,土石流",24.9577,121.5399
篤行公園,桃園市中壢區,True,153,桃園,桃園市,42,良好,6294.066710970914,Safe,震災,24.958407,121.263193
同福公園,桃園市八德區,True,111,桃園,桃園市,42,良好,3905.96353817772,Safe,震災,24.9587,121.3077
永吉國小,新北市鶯歌區,True,440,桃園,桃園市,42,良好,4401.0516758515805,Safe,"水災,震災,土石流,海嘯",24.9588,121.3329
頂埔市民活動中心,新北市土城區,True,60,土城,新北市,36,良好,4358.123866880183,Safe,"水災,震災,土石流,海嘯",24.958966,121.417311
新街溪公園,桃園市中壢區,True,300,桃園,桃園市,42,良好,9109.124087604661,Safe,震災,24.959085,121.230141
五權兒童公園,桃園市中壢區,True,569,桃園,桃園市,42,良好,11514.29660837301,Safe,震災,24.959108,121.20439
中壢區婦幼館,桃園市中壢區,True,100,桃園,桃園市,42,良好,11503.758693793372,Safe,"震災,土石流",24.959254,121.204444
中正公園,桃園市中壢區,True,5000,桃園,桃園市,42,良好,9418.534041207853,Safe,震災,24.959449,121.22659
新北市坪林區坪林國小漁光校區,新北市坪林區,True,62,汐止,新北市,31,良好,15922.288447517345,Safe,"水災,震災,土石流,海嘯",24.959584,121.746242
過嶺里兒一公園,桃園市中壢區,True,230,桃園,桃園市,42,良好,14440.935164072109,Safe,震災,24.95967,121.173807
中壢區社福館,桃園市中壢區,True,100,桃園,桃園市,42,良好,9270.128793672988,Safe,"水災,震災,土石流",24.959848,121.228005
中壢區過嶺社區活動中心,桃園市中壢區,True,55,桃園,桃園市,42,良好,14142.68765869653,Safe,"水災,震災,土石流",24.959978,121.176781
普忠公園,桃園市中壢區,True,137,桃園,桃園市,42,良好,7836.09833961626,Safe,震災,24.960062,121.243726
中壢區聯合長壽俱樂部〈松鶴會館〉,桃園市中壢區,True,100,桃園,桃園市,42,良好,9317.719390388098,Safe,"水災,震災,土石流",24.960342,121.227251
中壢區德義、仁義、忠義、普義里集會所,桃園市中壢區,True,50,桃園,桃園市,42,良好,8373.94833850673,Safe,"水災,震災,土石流",24.960534,121.237458
大湳公園,桃園市八德區,True,173,桃園,桃園市,42,良好,4039.7302935722873,Safe,震災,24.9607,121.2951
頂城市民活動中心,新北市新店區,True,119,新店,新北市,35,良好,1919.345395941753,Safe,"震災,土石流,海嘯",24.960733,121.532147
八德市綜合大樓三樓,桃園市八德區,True,182,桃園,桃園市,42,良好,4033.9595475904766,Safe,"水災,震災",24.9608,121.295
永寧市民活動中心,新北市土城區,True,30,土城,新北市,36,良好,3340.210727619131,Safe,"水災,土石流,海嘯",24.961098,121.42864
白馬公園,桃園市中壢區,True,217,桃園,桃園市,42,良好,10589.323130145447,Safe,震災,24.961274,121.21328
安坑國小,新北市新店區,True,901,新店,新北市,35,良好,2963.651251504427,Safe,"水災,震災,土石流",24.9613,121.5142
中壢區中正、中山里集會所,桃園市中壢區,True,50,桃園,桃園市,42,良好,6213.629959077906,Safe,"水災,震災,土石流",24.96168,121.261501
中路休閒公園,桃園市八德區,True,217,桃園,桃園市,42,良好,4185.985780000254,Safe,震災,24.9619,121.2897
坤慶公園,桃園市中壢區,True,66,桃園,桃園市,42,良好,9004.469053886172,Safe,震災,24.961985,121.229855
中壢區光明、新明、永光里集會所,桃園市中壢區,True,50,桃園,桃園市,42,良好,10211.445581594413,Safe,"水災,震災,土石流",24.962185,121.216903
夢幻公園,桃園市中壢區,True,1230,桃園,桃園市,42,良好,6149.1695885883655,Safe,震災,24.962219,121.261867
土城國中,新北市土城區,True,1384,土城,新北市,36,良好,3117.61357975724,Safe,"水災,震災,土石流,海嘯",24.962522,121.430192
公十五公園,桃園市八德區,True,49,桃園,桃園市,42,良好,3672.096641287698,Safe,震災,24.963,121.2984
公二公園,桃園市八德區,True,65,桃園,桃園市,42,良好,3672.096641287698,Safe,震災,24.963,121.2984
地標公園,桃園市中壢區,True,60,桃園,桃園市,42,良好,8964.019410846357,Safe,震災,24.963076,121.229788
平鎮區幼兒園平鎮分班,桃園市平鎮區,True,40,桃園,桃園市,42,良好,4966.3875522142935,Safe,震災,24.9633,121.2759
大智里集會所,桃園市八德區,True,23,桃園,桃園市,42,良好,3695.265794131676,Safe,"水災,震災",24.9634,121.2968
六和兒童公園,桃園市中壢區,True,370,桃園,桃園市,42,良好,9386.723847833218,Safe,震災,24.963452,121.225114
光明公園,桃園市中壢區,True,6329,桃園,桃園市,42,良好,10207.284791147618,Safe,震災,24.963517,121.216424
沛陂市民活動中心,新北市土城區,True,50,土城,新北市,36,良好,3867.9160795003963,Safe,"水災,震災,土石流",24.963872,121.419474
大里里-大里社區活動中心,宜蘭縣頭城鎮,True,184,基隆,基隆市,35,良好,24440.17756725342,Safe,"水災,震災",24.9639,121.92
廣豐兒一公園,桃園市八德區,True,42,桃園,桃園市,42,良好,3513.8950613090155,Safe,震災,24.9641,121.2996
茄苳埤塘公園,桃園市八德區,True,55,桃園,桃園市,42,良好,4891.623874203995,Safe,震災,24.9643,121.2759
茄白活動中心,桃園市八德區,True,136,桃園,桃園市,42,良好,4646.046070539861,Safe,"水災,震災",24.9649,121.2786
桃園市中壢區公所,桃園市中壢區,True,200,桃園,桃園市,42,良好,9325.7819125436,Safe,"水災,震災,土石流",24.965503,121.224923
高明公園,桃園市八德區,True,34,桃園,桃園市,42,良好,3201.553660688007,Safe,震災,24.9656,121.3047
大勇兒童公園,桃園市八德區,True,52,桃園,桃園市,42,良好,3201.553660688007,Safe,震災,24.9656,121.3047
君臨休閒廣場,桃園市八德區,True,88,桃園,桃園市,42,良好,3201.553660688007,Safe,震災,24.9656,121.3047
大千公園,桃園市八德區,True,17,桃園,桃園市,42,良好,3218.4647893581587,Safe,震災,24.9657,121.3036
忠勇公園,桃園市八德區,True,84,桃園,桃園市,42,良好,3218.4647893581587,Safe,震災,24.9657,121.3036
及人高中,新北市新店區,True,2774,新店,新北市,35,良好,2606.3471707018575,Safe,"水災,震災,土石流",24.9663,121.5149
五峰國中,新北市新店區,True,1103,新店,新北市,35,良好,1356.9841791245726,Safe,"水災,震災,土石流",24.9664,121.544
廣豐綠一公園,桃園市八德區,True,34,桃園,桃園市,42,良好,3389.6674790431343,Safe,震災,24.9665,121.2967
廣豐公一公園,桃園市八德區,True,95,桃園,桃園市,42,良好,3389.6674790431343,Safe,震災,24.9665,121.2967
鳳鳴國中,新北市鶯歌區,True,527,桃園,桃園市,42,良好,3553.241913203491,Safe,"水災,震災,土石流,海嘯",24.9671,121.3318
大明公園二,桃園市八德區,True,33,桃園,桃園市,42,良好,3260.325980894375,Safe,震災,24.9673,121.3264
中壢區自強、自治里集會所,桃園市中壢區,True,50,桃園,桃園市,42,良好,6044.102056137122,Safe,"水災,震災,土石流",24.967453,121.259528
永福環保公園,桃園市中壢區,True,296,桃園,桃園市,42,良好,8161.364548577616,Safe,震災,24.967528,121.236409
